mobai_00041.wav|lúc ấy tớ vẫn đang bon bon cái mồm, tớ đang ngồi tớ dịch cho các bạn ấy xong rồi tự nhiên nghe một phát cấn quá, thế là tớ phải giơ tay, đấy thế là thầy gọi tớ đứng dậy.
mobai_00042.wav|chắc, chắc là tớ đọc xong rồi kiểu cũng, bọn nó thấy là giống hệt thầy dạy ý, xong rồi tớ thấy mọi người lúc đấy mọi người nhìn tớ trầm trồ lắm, kiểu mẹ gặp thằng quái vật xong lại.
mobai_00043.wav|tính cũng hơi quái thai nữa, thầy, thầy lúc ý là thầy, kiểu thầy nhìn tớ, thầy tầm tắc luôn kiểu, thằng này được, kiểu, thầy không cần lo, để em lo cho xong rồi lúc đấy thì thằng kia nó im rồi.
mobai_00044.wav|ngồi nó im bặt luôn, thầy nói nó một tí xong rồi thầy cho lớp nghỉ. Xong rồi chắc từ cái hồi đấy là kiểu, bọn nó hay bắt chước tớ, đi học mấy cái môn giống tớ ấy.
mobai_00045.wav|đi, đi học chung lớp thì hay được hóng drama. Tại vì tớ chắc là kiểu, drama king. Thế xong rồi đi học là thấy cô, bạn bè đa phần tớ nghĩ là môn nào tớ.
mobai_00046.wav|tớ cũng bật bật một tí kiểu này. Chắc là tại tớ hay thắc mắc thôi chứ tớ cũng không có ý kiến gì đâu, ý là kiểu, tớ không cố tình ý nhưng mà mình chắc là thắc mắc hơi nhiều thật. Ai mà dạy tớ cái gì mà tớ.
mobai_00047.wav|ngỡ gọi là nhớ đời luôn ý thì tớ kiểu gì tớ cũng phải truyền lại cho một thằng khác, đấy. Để nó không theo cái vết xe đổ của mình ý, cậu thấy không. Tớ là theo cái kiểu là xấu tốt tính.
mobai_00048.wav|tức là xấu tính nhưng mà mình vẫn gọi là, cái chủ đích của mình là tốt. Nhưng mà cái phương pháp của mình thì nó hơi tiêu cực một tí, chắc là do bé giờ tớ được chiều quá hay sao ý.
mobai_00049.wav|nhưng mà tớ có một cái đặc trưng là, ờ, tớ không bao giờ thỏa hiệp cái gì với bản thân hết. Tức là nếu mà tớ cảm thấy là tớ có thể làm được hơn nữa, hoặc là cái gì đấy mà không xứng đáng với mình ý thì tớ sẽ.
mobai_00050.wav|rất là dứt khoát, cái kiểu một là mình làm luôn, hoặc là mình bỏ luôn, hoặc là mình thắc mắc, mình ý kiến thì bọn bạn tớ hay bảo tớ bị overkill, tức là.
mobai_00051.wav|mọi người làm bảy mươi tám mươi phần trăm thôi thì tớ sẽ là làm kiểu ba trăm phần trăm nên là cái ngưỡng này nó trở thành cái ngưỡng bình thường của tớ kiểu, cậu không quen biết tớ thì.
mobai_00052.wav|thì cậu sẽ nghĩ là, tớ là kiểu người trông hùng hục xong rồi hơi làm quá. Tại vì cái này nó đã thành, một trong vài những cái chân ngôn sống mà tớ bắt chước.
mobai_00053.wav|đó là, mức tối thiểu mà tớ làm thì nó sẽ là mức nỗ lực lớn nhất. Nếu mà tớ cảm thấy là tớ có thể làm tốt hơn thì tớ sẽ không dừng và tớ nghĩ cái này.
mobai_00054.wav|khá là quan trọng với tớ bởi vì là, nó, nhờ nó mà bây giờ tớ đã, gọi là hình thành một lối sống ý. Nó là kiểu, nó giúp tớ không hối hả nhưng mà không hối hận.
mobai_00055.wav|bởi vì không tính những thứ mà ngoài tầm kiểm soát của bản thân, xong rồi mình đã làm hết nỗ lực rồi, thì sẽ không bao giờ, có một cái gì mà kiểu, làm mình hối tiếc hoặc là.
mobai_00056.wav|lấn khấn cả ấy, à ờm, tớ nghĩ đấy, chắc là hết mở bài rồi đấy.
